title,aid,link,createtime,desc,ownertoken,like,coin,reply,share,favorite,view,danmaku
与俄谈判彻底失败，土耳其拒绝从叙利亚撤军，大战或无法避免,202212976,https://www.bilibili.com/video/BV1Qh411X7GJ,1600603657,与俄谈判彻底失败，土耳其拒绝从叙利亚撤军，大战或无法避免,306842296,1371,8,81,32,101,146574,41
撤军前vs撤军时，拜登政府真就“说说而已”,335484649,https://www.bilibili.com/video/BV1yA411F7H9,1631104915,8月30日，美国国防部宣布完成了从阿富汗的撤军行动，宣告着20年阿富汗战争结束。拜登声称这是一场“非凡的成功”。这支视频为你呈现什么叫“说说而已”。,10330740,15011,286,307,153,485,175329,257
摩尔多瓦要收回德左，俄罗斯会撤军吗？,475825407,https://www.bilibili.com/video/BV1vK411X7Rw,1670067052,-,1889018605,253,17,247,20,58,15570,13
揭秘：恐怖分子扬言，保证俄罗斯15年平安，写信让普京撤军,472448449,https://www.bilibili.com/video/BV1jT411F72Z,1661656563,,1557427873,1,0,0,0,1,57,0
为何中印先从班公湖撤军？专家：这里是大规模冲突最危险的爆发点,929153638,https://www.bilibili.com/video/BV15K4y1Q7rB,1613287430,为何中印先从班公湖撤军？专家：这里是大规模冲突最危险的爆发点,306863985,3439,84,337,62,180,119775,195
美军撤军之前三角洲在阿富汗频繁执行Personal Security Detail曝光大量图片，美军高级将领有这么一群人做私人安保工作心里踏实多了。,225607724,https://www.bilibili.com/video/BV1H8411c7Sy,1678116361,Instagram,117561822,397,23,44,34,395,16465,6
巴以冲突90日：加沙屹立不倒而以色列撤军数千人,240795217,https://www.bilibili.com/video/BV1je411i7HF,1704367836,今天中午up吃了大盘鸡拌面 味道很好,622986240,12507,2438,485,253,811,149835,1650
特朗普证实美国将从德国撤军近1万：他们得把欠北约的账先清了,456118227,https://www.bilibili.com/video/BV1S5411W7Gs,1592278209,美国将从德国撤军的传闻，当地时间6月15日得到了美国总统特朗普的证实。俄罗斯RT电视台报道称，特朗普当天证实美国将从德国撤出近1万名美军士兵，他称如果柏林想让这些美军士兵继续留在德国，就应该履行对北约的承诺，“你们知道……德国拖欠着北约的款项。”他说，柏林欠北约“数十亿”，“如果他们不付钱，我们为何还要做我们正在做的事情？” RT称，目前约有3.45万名美军士兵驻扎德国，而在撤军完成后将还有2.5万名美军士兵继续留在德国。,483787858,3678,27,650,100,221,104092,152
中俄会晤不到24小时，普京对美发出撤军通牒，欧主席坦言制无可制,225095023,https://www.bilibili.com/video/BV1Jb411X7Dd,1677318734,中俄两国高层会晤不到24小时后，普京政府就对美国发出最后的撤军通牒，要求立刻停止对乌克兰军援，而欧洲理事会主席承认已经对俄罗斯制无所制，这发生了什么？,1406916849,980,15,102,2,29,65762,28
北约给了武契奇一纸文件：答应上面所有条件就“撤军”,463208921,https://www.bilibili.com/video/BV1QL411W7sw,1632366372,9月20日，科索沃警察特种部队要求入境科索沃的塞尔维亚车辆都必须替换科索沃签发的临时车牌。随后，武契奇与北约五国和欧盟代表进行了交涉，对方给了他一份文件，并称答应上面所有的条件他们就“撤军”。,222103174,13174,101,774,118,525,254562,299
瓦格纳武装撤军 凤凰记者对话雇佣兵,742653811,https://www.bilibili.com/video/BV1xk4y1u7Hg,1687673533,“我在巴赫穆特见过你”，瓦格纳武装撤军，凤凰记者对话雇佣兵。,526235992,16276,102,452,164,1042,145742,39
俄国防部宣布从赫尔松部分地区撤军,347388424,https://www.bilibili.com/video/BV13d4y1F7Ky,1668010206,,483787858,7253,194,3112,1477,741,199707,247
伊拉克入侵科威特，美联军陈兵50万，萨达姆为何不听中国劝说撤军,345255776,https://www.bilibili.com/video/BV1yd4y1g7J7,1662707196,,1340274532,122,7,67,11,39,14734,36
罕见！北约秘书长公开批评特朗普撤军决定,457762223,https://www.bilibili.com/video/BV1t5411V7GM,1605680491,特朗普下令从阿富汗伊拉克撤军2500人，北约秘书长斯托尔滕贝格17日警告称，美军仓促撤离可能会使阿富汗再次成为“国际恐怖分子的平台”。他强调，应在适当时候，以协调有序的方式一起离开。法新社报道，这是斯托尔滕贝格对特朗普罕见的公开批评。（央视军事）,189866857,1289,3,95,9,41,12578,20
阿富汗撤军,930458609,https://www.bilibili.com/video/BV1WK4y1d7GK,1620405368,-,1846273157,3,0,0,1,0,30,0
美国务卿谈从阿富汗撤军：腾出手来应对中国等问题,930137446,https://www.bilibili.com/video/BV1jK4y1o7aa,1618810302,美国国务卿布林肯18日在节目上为拜登政府从阿富汗撤军的决定进行辩护。布林肯称恐怖主义威胁已经转移到其他地方，美国必须集中精力和资源应对对华关系等其他事项。,10330740,19990,139,991,276,663,370908,1186
到撤军才知道，11个国家出兵阿富汗，阵亡多少？,333869788,https://www.bilibili.com/video/BV16w411o793,1624698612,,31422065,451,3,59,3,37,24993,47
武装突袭-战役《2035撤军》,95290604,https://www.bilibili.com/video/BV1pE411K74y,1583946462,,505683307,4,0,2,0,0,206,0
塔利班发言人：美英若延期从阿富汗撤军 后果自负,890074898,https://www.bilibili.com/video/BV1pP4y1p7jc,1629771035,阿富汗塔利班发言人沙欣称，塔利班不会同意西方国家延长撤离行动的期限。 沙辛直指，这是一条红线。沙辛说：如果美国或英国寻求额外撤离时间，答案是“不”，否则后果自负。,526235992,392,4,95,3,15,6550,11
司马懿明明识破了空城计，为何还要撤军？,623134197,https://www.bilibili.com/video/BV1kt4y1o7X9,1704191102,率土之滨,3546566990236646,0,0,0,1,0,75,0
曹操打不过要撤军了!,834104427,https://www.bilibili.com/video/BV1j34y1c7Np,1701434041,-,1644575511,2,0,0,0,1,83,0
俄罗斯宣布撤军后，又出了一记狠招：莫斯科将支持巴西入常,766642447,https://www.bilibili.com/video/BV1Nr4y1r7FF,1645151281,俄罗斯宣布撤军后，又出了一记狠招：莫斯科将支持巴西入常,172604766,3662,14,291,22,65,214390,60
102票赞成、321票反对！美军撤军被否,910592823,https://www.bilibili.com/video/BV1AM4y1h77p,1682646630,102票赞成、321票反对！美军撤军被否,1668389841,0,0,0,0,0,94,0
苏联入侵阿富汗，最后苏联撤军，几乎是压倒苏联的最后一根稻草，评论个人观点，再加上国内政治问题和领导不力，最后导致了苏联的解体...,225370877,https://www.bilibili.com/video/BV1db411D7Fz,1677671252,视频来自于抖音，抖音，我的个人账号，请大家不要误认本作者，B站和抖音都有,1752336999,10,0,0,0,3,344,1
赵军粮草尽，倡后召秦使顿弱商量秦撤军，李牧传书打败李信杨端和,844417065,https://www.bilibili.com/video/BV1q54y1h7Pg,1614337784,倡后问丞相郭开战况如何，郭开说赵军粮草尽，倡后召秦使顿弱，赵国愿用十城换秦国撤兵，顿弱说赵国只能投降不容商榷，春平君得知要宰了郭开，正在此时李牧传书，打败了李信、杨端和，倡后大喜,1124111952,12,2,0,0,5,2054,0
长沙会战：薛岳以下犯上，誓死不撤军……,787545990,https://www.bilibili.com/video/BV1c14y117WA,1692716783,长沙会战：薛岳以下犯上，誓死不撤军……,412610994,6766,120,351,22,466,173683,138
徐铉赴大宋  劝赵匡胤撤军  赵匡胤点明卧榻之侧不容他人酣睡,1300831661,https://www.bilibili.com/video/BV1Lu4m1A77Z,1708328042,,433581623,21,2,0,0,7,1814,0
美协助以军进攻，胡塞正式参战！乌总司令请求撤军，普京巧喻美国,920505169,https://www.bilibili.com/video/BV1Eu4y177W9,1699305709,美协助以军进攻，胡塞正式参战！乌总司令请求撤军，普京巧喻美国,3494373455038558,19,2,1,0,2,1074,7
面对羽柴军强大的攻势，家康拒绝了本多正信撤军的建议，榊原康政则献策修缮小牧山城钳制羽柴军攻势#羽柴军兵锋直指在小牧山严阵以待的德川军,362373086,https://www.bilibili.com/video/BV1B94y1674R,1692026545,秀吉的马印应该是这样的吗？看起来这不是马印，倒像是摆摊的把葫芦挂起来卖一样,11139371,49,12,18,2,8,6193,8
谈兵论道：俄罗斯撤军叙利亚普京拿着“烂牌”打出胜局？,4211876,https://www.bilibili.com/video/BV1Ds411B72e,1497429475,看看新闻 谈兵论道：俄罗斯撤军叙利亚普京拿着“烂牌”打出胜局？_防务新时空_看看新闻网,6250993,10,0,1,6,22,3474,27
反转！瓦格纳同意谈判，目前在撤军！,827683677,https://www.bilibili.com/video/BV19g4y1P7sz,1687628605,-,430139610,891,26,989,337,116,128038,10
普京从乌克兰撤军，这个世界就和平了？【赫德森-另类视野】,640602532,https://www.bilibili.com/video/BV1QY4y1H7Tf,1649745120,我们邀请了国际著名金融史学家迈克尔·赫德森来谈一谈他对于俄乌冲突的看法。这是本系列第四期原声字幕版，中配版同时发布。,679619486,5912,1469,767,428,951,55933,368
真成喜剧演员了！乌克兰总统刚宣布俄军即将入侵，俄罗斯撤军了！,894033688,https://www.bilibili.com/video/BV1nP4y1w7Pt,1644979765,据法新社2月15日报道，在乌克兰边境周围的俄军集结刺激了人们对入侵的担忧后，俄罗斯方面称，部署在乌克兰附近的一些军队正在返回其基地。“南部和西部军区的部队......将开始迁往其军事驻地。”,1685246350,1,2,3,1,1,183,0
俄乌谈判现场：乌方要求俄全面撤军 包括克里米亚 顿巴斯,211985187,https://www.bilibili.com/video/BV1ha411h7a4,1646057254,2月28日白俄罗斯戈梅利州，俄乌谈判正式开始，乌方在会谈中要求俄全面撤军 包括克里米亚、顿巴斯。,526235992,2293,11,425,108,170,48195,53
公开表态！乌军总司令正式承认撤军，俄军已完全控制马林卡,835482219,https://www.bilibili.com/video/BV1bg4y167oQ,1703756589,,1699763540,36,6,13,0,4,1306,2
美军在阿富汗撤军前干的最后一票是什么？,664038160,https://www.bilibili.com/video/BV1Da4y1d7ae,1701276044,,96266147,46,0,2,0,15,2288,0
美军最大航母即将撤离，以色列顾头不顾尾，也宣布将从加沙撤军,923257703,https://www.bilibili.com/video/BV1UT4y1W7x5,1704353740,美军最大航母即将撤离，以色列顾头不顾尾，也宣布将从加沙撤军,689239105,180,0,9,7,10,5336,13
美国威胁要从德国撤军，德国将计就计，这下美国被高高挂起了,68784871,https://www.bilibili.com/video/BV1kJ411M7PY,1569251222,自从特朗普上台之后，强调美国至上的原则，而这种原则让美国盟友国家非常难受。因为美国提出盟友国必须支付更多保护费，美国才会继续在他们国家驻军，这简直就是一款霸王条款。虽然有美国驻军，可以起到一定保护作用，但是美国军队在当地的衣食住行，基本都是由当地承担。与其说是美军保护当地国家不受外来力量侵犯，倒不如说是当地国家帮美国在养兵。所以面对美国这种要求，有的国家选择默认，有的国家则选择拒绝。,295664193,130,9,19,6,22,14629,5
啊～！！！撤军！言和！,745189621,https://www.bilibili.com/video/BV11r4y1R7MK,1692800097,-,3546374668814827,6,2,0,1,2,200,0
曹操撤军,913117541,https://www.bilibili.com/video/BV1MM4y1j7tY,1688464159,-,3493268859914559,8,7,1,0,8,242,0
拜登的阿富汗撤军总结：我们真的很优秀，奈何前任拖后腿【逸语道破】,462672903,https://www.bilibili.com/video/BV1FL41187Wm,1630489406,和人们对美国阿富汗仓皇撤离的一般感官不同，拜登发表了一篇情感色彩非常鲜明而强烈的演说，坚持美国的撤离是“非同寻常的成功”，如果你感觉很糟糕，那就是我的“前任”给我留下了烂摊子，而我拜登，只是个填坑的。,648113003,47312,8035,1161,947,3757,698668,4073
万历援朝10: 丰臣秀吉病死，日本撤军和露梁海战,885740310,https://www.bilibili.com/video/BV1DK4y1L7Mc,1608637778,万历援朝系列尾声,491305425,732,133,232,25,173,24337,98
俄国防部称出于善意从蛇岛撤军 乌方发布蛇岛激战照片,215375464,https://www.bilibili.com/video/BV1ha411W7P3,1656586546,6月30日，俄罗斯国防部称出于善意从蛇岛撤军，乌方发布蛇岛激战照片，称29日夜间成功对蛇岛上的俄军实施了炮击，俄方利用快艇将守备部队的剩余人员撤离。,526235992,3530,387,902,148,301,81967,42
俄军突然宣布赫尔松撤军 疑因犯战略错误,262426880,https://www.bilibili.com/video/BV1GY411Z7dU,1668048503,据俄罗斯卫星通讯社报道，俄罗斯国防部11月9日宣布从赫尔松部分地区撤出部队，转移到第聂伯河东岸地带。,526235992,3748,246,1519,947,672,277728,282
胡塞武装称已袭击54艘红海船只，宣称以色列不撤军袭击就将继续。“有能力发动所有敌人意料外的袭击,1701077351,https://www.bilibili.com/video/BV1tK421t7XC,1709285394,-,343289809,277,5,0,1,12,1648,0
乌军的反攻，俄高层做了最坏打算，普京的表态，开始为撤军找台阶,444916627,https://www.bilibili.com/video/BV17j411D7Er,1687233395,克里姆林宫发言人佩斯科夫日前在接受采访时宣称，俄罗斯特别军事行动的目标之一，“去军事化”，已经基本完成。因为乌克兰几乎不再有自己的武器，而是越来越多地依赖西方提供的武器。,2119652460,419,53,367,31,74,19735,115
撤军只是一个幌子？边境刚宣布和解，印度又搞小动作，对付中国？,756921074,https://www.bilibili.com/video/BV1kr4y1A7aT,1614676330,3月1日，《印度时报》一篇报道说，印度陆军正坚定地推动以登山探险和研究的方式，宣传和巩固印度在北部边境地区的所谓“合法领土主张”。,651328458,508,41,26,7,16,9959,18
想不到，俄军去年逼近基辅后又撤军，原来是上当了,912412384,https://www.bilibili.com/video/BV1pM4y1n71y,1687161508,现在，谜底终于揭开了，事实的确如此。日前，普京正式揭开了俄军从基辅和苏梅撤军的谜团。,663046568,138,6,113,10,19,4004,11
背信弃义！美媒抨击白宫从阿富汗仓促撤军,889948047,https://www.bilibili.com/video/BV1vP4y1s7Ng,1629199074,美军慌乱撤离，对于盟友阿富汗政府弃之不顾。这再次让外界感叹，抱美国大腿有风险，美国这个盟友靠不住。然而，美国政府还要对阿富汗政府踩上一脚说：谁让你自己无能呢！而就在上个月，美国国务院发言人内德·普赖斯还信誓旦旦地表示，美国不会抛下阿富汗不管。,486779039,133,0,18,0,15,2363,6
